id,soru,sinif,alt_sinif,split,source,original_sinif,karar,gerekce,family_id,recipe_id
fill-angajman-ve-esir-hukuku-009,Gözaltındaki bir kişi kötü muamele iddiasında bulunursa olay yerinde hangi bildirim ve delil koruma adımlarını izlemeliyiz?,savaş yönergeleri,angajman ve esir hukuku,train,existing_package,angajman ve esir hukuku,keep,good,,
fill-angajman-ve-esir-hukuku-010,Yakalanan kişinin dilini konuşamıyorsak haklarını kendisine nasıl bildirmeliyiz?,savaş yönergeleri,angajman ve esir hukuku,train,existing_package,angajman ve esir hukuku,keep,good,,
fill-angajman-ve-esir-hukuku-011,Esirlerin fotoğrafını çekip birlik mesajlaşma grubunda paylaşmak hukuken uygun mudur?,savaş yönergeleri,angajman ve esir hukuku,train,existing_package,angajman ve esir hukuku,keep,good,,
fill-angajman-ve-esir-hukuku-012,Saha unsurunda yeterli barınma yoksa esirlerin güvenliği ve insani ihtiyaçları için hangi makamdan destek istemeliyiz?,savaş yönergeleri,angajman ve esir hukuku,train,existing_package,angajman ve esir hukuku,keep,good,,
fill-angajman-ve-esir-hukuku-013,Bir esir başka bir esire tehditte bulunursa güvenliği sağlarken hangi hukukî sınırları gözetmeliyiz?,savaş yönergeleri,angajman ve esir hukuku,train,existing_package,angajman ve esir hukuku,keep,good,,
fill-angajman-ve-esir-hukuku-014,Yakalanan kişinin askerî mi sivil mi olduğundan emin değilsek statüsünü belirleyene kadar nasıl muamele etmeliyiz?,savaş yönergeleri,angajman ve esir hukuku,train,existing_package,angajman ve esir hukuku,keep,good,,
fill-angajman-ve-esir-hukuku-015,Esirin sağlık durumu nakle elverişli değilse operasyon temposuna rağmen hangi öncelik uygulanır?,savaş yönergeleri,angajman ve esir hukuku,train,existing_package,angajman ve esir hukuku,keep,good,,
fill-angajman-ve-esir-hukuku-016,Gözaltındaki kişinin kişisel ilaçlarına el koyduysak bunların devamlı kullanımını nasıl güvenceye almalıyız?,savaş yönergeleri,angajman ve esir hukuku,train,existing_package,angajman ve esir hukuku,keep,good,,
fill-angajman-ve-esir-hukuku-017,Esirlerin yiyecek ve su dağıtımında ayrımcılık yapılmaması için hangi kayıt düzenini kurmalıyız?,savaş yönergeleri,angajman ve esir hukuku,train,existing_package,angajman ve esir hukuku,keep,good,,
fill-angajman-ve-esir-hukuku-019,Esirin sorgu sırasında avukat veya temsilci talebi olursa bunu hangi kanaldan iletmeliyiz?,savaş yönergeleri,angajman ve esir hukuku,train,existing_package,angajman ve esir hukuku,keep,good,,
fill-angajman-ve-esir-hukuku-021,"Esirin teslim alınma saatini, yerini ve durumunu kayıt altına almak neden önemlidir?",savaş yönergeleri,angajman ve esir hukuku,train,existing_package,angajman ve esir hukuku,keep,good,,
fill-angajman-ve-esir-hukuku-022,Gözaltındaki kişinin kaybolduğu iddiasını önlemek için devir teslimde hangi bilgileri imza altına almalıyız?,savaş yönergeleri,angajman ve esir hukuku,train,existing_package,angajman ve esir hukuku,keep,good,,
fill-angajman-ve-esir-hukuku-024,Esirin cesedine rastlarsak kimlik tespiti ve saygın muamele için hangi işlemleri başlatmalıyız?,savaş yönergeleri,angajman ve esir hukuku,train,existing_package,angajman ve esir hukuku,keep,good,,
fill-angajman-ve-esir-hukuku-027,"Bir esirin hamile olabileceği anlaşılırsa barınma, sağlık ve nakil planında hangi özel tedbirleri almalıyız?",savaş yönergeleri,angajman ve esir hukuku,train,existing_package,angajman ve esir hukuku,keep,good,,
fill-angajman-ve-esir-hukuku-028,Gözaltındaki kişiye aşağılayıcı hitap veya teşhir uygulanmasını önlemek için tim içinde hangi talimatı vermeliyiz?,savaş yönergeleri,angajman ve esir hukuku,train,existing_package,angajman ve esir hukuku,keep,good,,
fill-kbrn-korunma-001,"Sığınak girişinde radyasyon ikazı aldık, içeride kalma süresini ve giriş-çıkış kaydını nasıl düzenleyelim?",savaş yönergeleri,kbrn korunma,train,existing_package,kbrn korunma,keep,good,,
fill-kbrn-korunma-004,Dekontaminasyon hattında su basıncı kesildiğinde personelin geçişini nasıl kontrol altında tutarız?,savaş yönergeleri,kbrn korunma,train,existing_package,kbrn korunma,keep,good,,
fill-kbrn-korunma-007,Maskemin filtre süresinin dolduğundan şüpheleniyorsam güvenli değişim için ne talep etmeliyim?,savaş yönergeleri,kbrn korunma,train,existing_package,kbrn korunma,keep,good,,
fill-kbrn-korunma-009,Dekontaminasyon sonrası kişisel dozimetre ve ekipman kontrolünü hangi kayıtla teslim etmeliyim?,savaş yönergeleri,kbrn korunma,train,existing_package,kbrn korunma,keep,good,,
fill-kbrn-korunma-010,Şüpheli mühimmatın yanında biyolojik risk işareti görürsek alan emniyetini nasıl kurmalıyız?,savaş yönergeleri,kbrn korunma,train,existing_package,kbrn korunma,keep,good,,
fill-kbrn-korunma-011,KBRN olayında telsizle konum bildirirken hangi bilgileri kısa ve açık şekilde vermeliyim?,savaş yönergeleri,kbrn korunma,train,existing_package,kbrn korunma,keep,good,,
fill-kbrn-korunma-012,Koruyucu kıyafetim ıslanıp hareketimi kısıtladığında görev amirine hangi durumu öncelikle bildirmeliyim?,savaş yönergeleri,kbrn korunma,train,existing_package,kbrn korunma,keep,good,,
fill-kbrn-korunma-013,Temiz alan sınırında işaretsiz bir personel görünürse girişini engellemek için nasıl hareket etmeliyiz?,savaş yönergeleri,kbrn korunma,train,existing_package,kbrn korunma,keep,good,,
fill-kbrn-korunma-014,Radyolojik tarama cihazı alarm veriyor ancak yüzeyde görünür bulaş yoksa kontrol sürecini nasıl başlatırız?,savaş yönergeleri,kbrn korunma,train,existing_package,kbrn korunma,keep,good,,
fill-kbrn-korunma-016,KBRN eğitiminde alarm sesini duyduğumda personel sayımı için hangi toplanma düzenini uygulamalıyız?,savaş yönergeleri,kbrn korunma,train,existing_package,kbrn korunma,keep,good,,
fill-mevzi-ve-gizlenme-001,Şehir dışındaki terk edilmiş yapıda girişleri görünmeden nasıl mevzilendirelim?,savaş yönergeleri,mevzi ve gizlenme,train,existing_package,mevzi ve gizlenme,keep,good,,
fill-mevzi-ve-gizlenme-002,Yağmur sonrası çamurlu zeminde iz bırakmadan geçici siper alanını nasıl seçeriz?,savaş yönergeleri,mevzi ve gizlenme,train,existing_package,mevzi ve gizlenme,keep,good,,
fill-mevzi-ve-gizlenme-004,Dere yatağı yakınında mevzi kurarken taşkın ve görüş hattı riskini nasıl dengeleyelim?,savaş yönergeleri,mevzi ve gizlenme,train,existing_package,mevzi ve gizlenme,keep,good,,
fill-mevzi-ve-gizlenme-006,Gece intikalinden sonra dinlenme noktasını termal iz bırakmayacak şekilde nasıl düzenleriz?,savaş yönergeleri,mevzi ve gizlenme,train,existing_package,mevzi ve gizlenme,keep,good,,
fill-mevzi-ve-gizlenme-007,Tarladaki ekin sıraları arasında mevzi alırken çevre dokusunu bozmamak için ne yapmalıyız?,savaş yönergeleri,mevzi ve gizlenme,train,existing_package,mevzi ve gizlenme,keep,good,,
fill-mevzi-ve-gizlenme-008,Yol kenarında kısa süreli emniyet mevzisi seçerken araç farlarına karşı nasıl korunuruz?,savaş yönergeleri,mevzi ve gizlenme,train,existing_package,mevzi ve gizlenme,keep,good,,
fill-mevzi-ve-gizlenme-009,Sisli havada mevzimizin yakın çevreden fark edilmesini önlemek için hangi ses disiplinini uygularız?,savaş yönergeleri,mevzi ve gizlenme,train,existing_package,mevzi ve gizlenme,keep,good,,
fill-mevzi-ve-gizlenme-011,Harabe içinde mevzi seçerken çökme riskiyle gizlenme ihtiyacını nasıl değerlendiririz?,savaş yönergeleri,mevzi ve gizlenme,train,existing_package,mevzi ve gizlenme,keep,good,,
fill-mevzi-ve-gizlenme-013,Rüzgârlı havada kamuflaj malzemesinin hareket etmemesi için ne tür sabitleme yapalım?,savaş yönergeleri,mevzi ve gizlenme,train,existing_package,mevzi ve gizlenme,keep,good,,
fill-mevzi-ve-gizlenme-014,Köprü altındaki geçici saklanma alanında ses ve koku izini nasıl azaltırız?,savaş yönergeleri,mevzi ve gizlenme,train,existing_package,mevzi ve gizlenme,keep,good,,
fill-mevzi-ve-gizlenme-016,Kıyı şeridinde gelgit değişirken mevzi yerini seçerken hangi işaretlere bakmalıyız?,savaş yönergeleri,mevzi ve gizlenme,train,existing_package,mevzi ve gizlenme,keep,good,,
fill-mevzi-ve-gizlenme-017,Yüksek otlukta gözetleme yaparken bitki örtüsünü ezmeden görüş açıklığını nasıl oluştururuz?,savaş yönergeleri,mevzi ve gizlenme,train,existing_package,mevzi ve gizlenme,keep,good,,
fill-mevzi-ve-gizlenme-018,Kaya gölgesinde bekleme noktası kurarken gün içindeki gölge değişimini nasıl hesaba katarız?,savaş yönergeleri,mevzi ve gizlenme,train,existing_package,mevzi ve gizlenme,keep,good,,
fill-mevzi-ve-gizlenme-019,Çalılık alanda ekip dağılımını yaparken birbirimizi kaybetmeden görünürlüğü nasıl düşük tutarız?,savaş yönergeleri,mevzi ve gizlenme,train,existing_package,mevzi ve gizlenme,keep,good,,
fill-mevzi-ve-gizlenme-020,Moloz yığınında mevzi hazırlarken taze kazı izlerini çevreyle nasıl uyumlu hale getiririz?,savaş yönergeleri,mevzi ve gizlenme,train,existing_package,mevzi ve gizlenme,keep,good,,
fill-mevzi-ve-gizlenme-021,Gece yağmurunda siperden su tahliyesi yaparken görünür iz bırakmamak için neye dikkat edelim?,savaş yönergeleri,mevzi ve gizlenme,train,existing_package,mevzi ve gizlenme,keep,good,,
fill-mevzi-ve-gizlenme-022,Tarla sınırındaki hendekte mevzi alırken çevredeki düzenli çizgileri bozmadan nasıl yerleşiriz?,savaş yönergeleri,mevzi ve gizlenme,train,existing_package,mevzi ve gizlenme,keep,good,,
fill-mevzi-ve-gizlenme-023,Yerleşim yakınındaki boş arazide duman ve yemek kokusunu belli etmeden nasıl yönetiriz?,savaş yönergeleri,mevzi ve gizlenme,train,existing_package,mevzi ve gizlenme,keep,good,,
fill-mevzi-ve-gizlenme-024,Karlı zeminde geçici mevziden ayrılırken gerideki ayak izlerini nasıl asgariye indiririz?,savaş yönergeleri,mevzi ve gizlenme,train,existing_package,mevzi ve gizlenme,keep,good,,
fill-mevzi-ve-gizlenme-025,Açık kayalıkta haberleşme için dururken anten ve ekipmanı siluet oluşturmayacak biçimde nasıl konumlandırırız?,savaş yönergeleri,mevzi ve gizlenme,train,existing_package,mevzi ve gizlenme,keep,good,,
fill-mevzi-ve-gizlenme-027,Kuru mevsimde çalılıkta beklerken toz kaldırmadan ekip hareketini nasıl düzenleriz?,savaş yönergeleri,mevzi ve gizlenme,train,existing_package,mevzi ve gizlenme,keep,good,,
fill-mevzi-ve-gizlenme-029,Terk edilmiş araçların yanında gizlenirken doğal olmayan görünüm oluşturmamak için malzemeyi nasıl yerleştiririz?,savaş yönergeleri,mevzi ve gizlenme,train,existing_package,mevzi ve gizlenme,keep,good,,
fill-mevzi-ve-gizlenme-030,"Güneş yükselirken mevzideki cam, metal ve optik yüzeylerin parlamasını nasıl önleriz?",savaş yönergeleri,mevzi ve gizlenme,train,existing_package,mevzi ve gizlenme,keep,good,,
fill-mevzi-ve-gizlenme-032,Yağışlı gecede ıslanan kamuflaj malzemesinin rengini çevreyle uyumlu tutmak için nasıl kontrol ederiz?,savaş yönergeleri,mevzi ve gizlenme,train,existing_package,mevzi ve gizlenme,keep,good,,
fill-mevzi-ve-gizlenme-033,Mevzi değiştirirken eski yerimizin kullanıldığını belli eden çöpleri ve izleri nasıl toplarız?,savaş yönergeleri,mevzi ve gizlenme,train,existing_package,mevzi ve gizlenme,keep,good,,
fill-nöbet-ve-emniyet-001,Telsiz bağlantısı kesildiğinde nöbet yerini terk etmeden emniyet durumunu nasıl rapor etmeliyim?,savaş yönergeleri,nöbet ve emniyet,train,existing_package,nöbet ve emniyet,keep,good,,
fill-nöbet-ve-emniyet-002,Nöbet noktasında kimliği belirsiz bir kişi parola söylemeden yaklaşırsa hangi güvenlik prosedürünü uygulamalıyız?,savaş yönergeleri,nöbet ve emniyet,train,existing_package,nöbet ve emniyet,keep,good,,
fill-nöbet-ve-emniyet-003,"Vardiya tesliminde silah, mühimmat ve haberleşme cihazlarının kontrolünü hangi sırayla yapmalıyım?",savaş yönergeleri,nöbet ve emniyet,train,existing_package,nöbet ve emniyet,keep,good,,
fill-nöbet-ve-emniyet-005,Nöbet kulübesi yakınında sahipsiz bir çanta fark edilirse alanı nasıl güvene almalıyız?,savaş yönergeleri,nöbet ve emniyet,train,existing_package,nöbet ve emniyet,keep,good,,
fill-nöbet-ve-emniyet-006,Devriye dönüşü personel sayısında uyuşmazlık fark edersem durumu kime ve nasıl bildirmeliyim?,savaş yönergeleri,nöbet ve emniyet,train,existing_package,nöbet ve emniyet,keep,good,,
fill-nöbet-ve-emniyet-007,Nöbet hattındaki tel engelde hasar gördüğünü fark ettiğimizde ilk emniyet tedbirimiz ne olmalı?,savaş yönergeleri,nöbet ve emniyet,train,existing_package,nöbet ve emniyet,keep,good,,
fill-nöbet-ve-emniyet-008,Kontrol noktasına gelen kişinin kimlik belgesiyle beyanı uyuşmazsa nasıl işlem yapmalıyız?,savaş yönergeleri,nöbet ve emniyet,train,existing_package,nöbet ve emniyet,keep,good,,
fill-nöbet-ve-emniyet-010,Nöbet sırasında uzaktan patlama sesi duyarsak gözlem ve bildirim için hangi bilgileri toplamalıyız?,savaş yönergeleri,nöbet ve emniyet,train,existing_package,nöbet ve emniyet,keep,good,,
fill-nöbet-ve-emniyet-012,Koruma alanı çevresinde başıboş hayvanların hareket sensörlerini tetiklediğini fark edersek ne yapmalıyız?,savaş yönergeleri,nöbet ve emniyet,train,existing_package,nöbet ve emniyet,keep,good,,
fill-nöbet-ve-emniyet-013,Nöbet mahallinde acil tahliye anonsu yapılırsa sorumluluk bölgemizin emniyetini nasıl devretmeliyiz?,savaş yönergeleri,nöbet ve emniyet,train,existing_package,nöbet ve emniyet,keep,good,,
fill-nöbet-ve-emniyet-014,Gece görüş cihazının bataryası azaldığında yedek ekipmanı kullanırken hangi kontrolleri yapmalıyım?,savaş yönergeleri,nöbet ve emniyet,train,existing_package,nöbet ve emniyet,keep,good,,
fill-nöbet-ve-emniyet-016,Nöbet defterinde önceki vardiyadan eksik veya çelişkili kayıt varsa bunu nasıl kayıt altına alıp bildirmeliyim?,savaş yönergeleri,nöbet ve emniyet,train,existing_package,nöbet ve emniyet,keep,good,,
harita-ve-intikal-001,Engebeli arazide işaret noktalarına göre kolu düzenlemek için hangi rotayı seçelim?,savaş yönergeleri,harita ve intikal,train,existing_package,harita ve intikal,keep,good,harita ve intikal:hareket:001,hareket
harita-ve-intikal-003,Gece pusulayla toplanma noktasına giderken koordinatı nasıl okuyacağım?,savaş yönergeleri,harita ve intikal,train,existing_package,harita ve intikal,keep,good,harita ve intikal:yon-bulma:003,yon-bulma
harita-ve-intikal-004,Dar geçitte konvoyu yönlendirmek için pusulayla mesafeyi nasıl tahmin edelim?,savaş yönergeleri,harita ve intikal,train,existing_package,harita ve intikal,keep,good,harita ve intikal:hareket:004,hareket
harita-ve-intikal-005,"Sis yüzünden koordinatı okuyamıyorum, pusulayla toplanma noktasına nasıl giderim?",savaş yönergeleri,harita ve intikal,train,existing_package,harita ve intikal,keep,good,harita ve intikal:yon-bulma:005,yon-bulma
harita-ve-intikal-006,Sis içinde sadece haritayla koordinatı nasıl okuyup belirlenen mevziye giderim?,savaş yönergeleri,harita ve intikal,train,existing_package,harita ve intikal,keep,good,harita ve intikal:yon-bulma:006,yon-bulma
harita-ve-intikal-007,Dar geçitte yürüyüş kolunu düzenlemek için pusulayla hangi rotayı seçelim?,savaş yönergeleri,harita ve intikal,train,existing_package,harita ve intikal,keep,good,harita ve intikal:hareket:007,hareket
harita-ve-intikal-008,Gece pusulayla mevziye gitmek için azimutu nasıl alırım?,savaş yönergeleri,harita ve intikal,train,existing_package,harita ve intikal,keep,good,harita ve intikal:yon-bulma:008,yon-bulma
harita-ve-intikal-012,Sisli havada yalnız haritayla mevziye gitmek için azimutu nasıl alırım?,savaş yönergeleri,harita ve intikal,train,existing_package,harita ve intikal,keep,good,harita ve intikal:yon-bulma:012,yon-bulma
harita-ve-intikal-016,Sis yüzünden belirlenen mevziye gitmek için pusulayla azimutu nasıl alayım?,savaş yönergeleri,harita ve intikal,train,existing_package,harita ve intikal,keep,good,harita ve intikal:yon-bulma:016,yon-bulma
harita-ve-intikal-018,Engebeli arazide konvoyu yönlendirmek için haritadaki işaret noktalarına göre mesafeyi nasıl tahmin edelim?,savaş yönergeleri,harita ve intikal,train,existing_package,harita ve intikal,keep,good,harita ve intikal:hareket:018,hareket
harita-ve-intikal-019,Engebeli arazide konvoyu yönlendirmek için pusulayla hangi rotayı seçelim?,savaş yönergeleri,harita ve intikal,train,existing_package,harita ve intikal,keep,good,harita ve intikal:hareket:019,hareket
harita-ve-intikal-020,Gece sadece haritayla toplanma noktasına azimut nasıl alırım?,savaş yönergeleri,harita ve intikal,train,existing_package,harita ve intikal,keep,good,harita ve intikal:yon-bulma:020,yon-bulma
harita-ve-intikal-021,"Sis yüzünden koordinatı okuyamıyorum, sadece haritayla toplanma noktasına nasıl giderim?",savaş yönergeleri,harita ve intikal,train,existing_package,harita ve intikal,keep,good,harita ve intikal:yon-bulma:021,yon-bulma
